stage,protocol_version,dataset,dataset_version,kir,seed,representation,distance,boundary,radius_method,threshold,radius_lambda,paper_default_lambda,k_label,k_gate,source_k,alias_of,known_only_selected_lambda,known_only_selection_constraint_met,calibration_false_reject_rate,calibration_selected_false_reject_rate,calibration_known_count,test_count,oos_precision,oos_recall,oos_f1,id_recall,oos_rejection,auroc,aupr_oos,fpr95,false_accept_rate,false_reject_rate,known_recall,f1_all,f1_k,f1_u,accuracy,known_macro_f1,effective_cluster_count,minimum_cluster_size,e2_lambda1_max_abs_delta,e2_lambda1_prediction_mismatch,selection_data,test_used_for_selection,run_id
lambda_leakage_audit_v1,protocol_v2_textoir_v1,clinc150,protocol_v2_textoir_v1,0.5,13,frozen_minilm,mahalanobis_diag,mean_std,mean_std,1.0,1.25,0.5,k_2,2,2,,2.0,False,0.24933333333333332,0.13333333333333333,1500,5700,0.8673304628632938,0.9342028985507247,0.89952553725928,0.7808888888888889,0.9342028985507247,0.9307980676328503,0.9480196269430627,0.27244444444444443,0.06579710144927536,0.21911111111111112,0.7808888888888889,0.8054010476366039,0.8041460544416349,0.89952553725928,0.8621052631578947,0.8391064821640077,150,16,,,known_calibration_only_for_diagnostic_selection; main sweep does not select lambda,False,lambda_leakage_audit_v1__clinc150__kir_0.50__seed_13__k_2__lambda_1.25
lambda_leakage_audit_v1,protocol_v2_textoir_v1,clinc150,protocol_v2_textoir_v1,0.5,13,frozen_minilm,mahalanobis_diag,mean_std,mean_std,1.0,1.5,0.5,k_2,2,2,,2.0,False,0.196,0.13333333333333333,1500,5700,0.8864604030655692,0.9052173913043479,0.8957407141832784,0.8222222222222222,0.9052173913043479,0.9309267632850241,0.9480492932593079,0.2813333333333333,0.09478260869565218,0.17777777777777778,0.8222222222222222,0.8121961970411972,0.8110822701459695,0.8957407141832784,0.8587719298245614,0.8602714103692787,150,16,,,known_calibration_only_for_diagnostic_selection; main sweep does not select lambda,False,lambda_leakage_audit_v1__clinc150__kir_0.50__seed_13__k_2__lambda_1.50
lambda_leakage_audit_v1,protocol_v2_textoir_v1,clinc150,protocol_v2_textoir_v1,0.5,13,frozen_minilm,mahalanobis_diag,mean_std,mean_std,1.0,2.0,0.5,k_2,2,2,,2.0,False,0.13333333333333333,0.13333333333333333,1500,5700,0.9183215887251762,0.8310144927536232,0.8724893487522825,0.8866666666666667,0.8310144927536232,0.9300036070853461,0.9472845664055239,0.29244444444444445,0.16898550724637681,0.11333333333333333,0.8866666666666667,0.8063634223305067,0.8054817433115496,0.8724893487522825,0.8333333333333334,0.8842216316056039,150,16,,,known_calibration_only_for_diagnostic_selection; main sweep does not select lambda,False,lambda_leakage_audit_v1__clinc150__kir_0.50__seed_13__k_2__lambda_2.00
lambda_leakage_audit_v1,protocol_v2_textoir_v1,clinc150,protocol_v2_textoir_v1,0.5,13,frozen_minilm,mahalanobis_diag,mean_std,mean_std,1.0,0.0,0.5,paper_default_k,2,2,k_2,2.0,False,0.62,0.13333333333333333,1500,5700,0.7077083333333334,0.9846376811594203,0.8235151515151515,0.37644444444444447,0.9846376811594203,0.9100355555555556,0.9272888519701706,0.328,0.01536231884057971,0.6235555555555555,0.37644444444444447,0.517540113944073,0.5134604467764585,0.8235151515151515,0.7417543859649123,0.5198201478287944,150,16,,,known_calibration_only_for_diagnostic_selection; main sweep does not select lambda,False,lambda_leakage_audit_v1__clinc150__kir_0.50__seed_13__paper_default_k__lambda_0.00
lambda_leakage_audit_v1,protocol_v2_textoir_v1,clinc150,protocol_v2_textoir_v1,0.5,13,frozen_minilm,mahalanobis_diag,mean_std,mean_std,1.0,0.25,0.5,paper_default_k,2,2,k_2,2.0,False,0.5226666666666666,0.13333333333333333,1500,5700,0.741341516878562,0.9802898550724638,0.8442336495257114,0.4755555555555555,0.9802898550724638,0.9193914331723029,0.9383391312584015,0.3071111111111111,0.01971014492753623,0.5244444444444445,0.4755555555555555,0.6096802826433794,0.6065529044182816,0.8442336495257114,0.7773684210526316,0.6158795619107856,150,16,,,known_calibration_only_for_diagnostic_selection; main sweep does not select lambda,False,lambda_leakage_audit_v1__clinc150__kir_0.50__seed_13__paper_default_k__lambda_0.25
lambda_leakage_audit_v1,protocol_v2_textoir_v1,clinc150,protocol_v2_textoir_v1,0.5,13,frozen_minilm,mahalanobis_diag,mean_std,mean_std,1.0,0.5,0.5,paper_default_k,2,2,k_2,2.0,False,0.44466666666666665,0.13333333333333333,1500,5700,0.7722681359044995,0.975072463768116,0.8619011017166283,0.5591111111111111,0.975072463768116,0.9249942673107889,0.943533480992646,0.2906666666666667,0.024927536231884057,0.4408888888888889,0.5591111111111111,0.6767328982572387,0.6742639888777802,0.8619011017166283,0.8057894736842105,0.68640899629583,150,16,,,known_calibration_only_for_diagnostic_selection; main sweep does not select lambda,False,lambda_leakage_audit_v1__clinc150__kir_0.50__seed_13__paper_default_k__lambda_0.50
lambda_leakage_audit_v1,protocol_v2_textoir_v1,clinc150,protocol_v2_textoir_v1,0.5,13,frozen_minilm,mahalanobis_diag,mean_std,mean_std,1.0,0.75,0.5,paper_default_k,2,2,k_2,2.0,False,0.38466666666666666,0.13333333333333333,1500,5700,0.8022163334136353,0.9652173913043478,0.8762004999342192,0.6351111111111112,0.9652173913043478,0.9282852173913042,0.946201287767289,0.2777777777777778,0.034782608695652174,0.3648888888888889,0.6351111111111112,0.7305152591882289,0.7285727893116156,0.8762004999342192,0.8287719298245614,0.746885592327395,150,16,,,known_calibration_only_for_diagnostic_selection; main sweep does not select lambda,False,lambda_leakage_audit_v1__clinc150__kir_0.50__seed_13__paper_default_k__lambda_0.75
lambda_leakage_audit_v1,protocol_v2_textoir_v1,clinc150,protocol_v2_textoir_v1,0.5,13,frozen_minilm,mahalanobis_diag,mean_std,mean_std,1.0,1.0,0.5,paper_default_k,2,2,k_2,2.0,False,0.31466666666666665,0.13333333333333333,1500,5700,0.836687898089172,0.9518840579710145,0.8905762711864407,0.715111111111111,0.9518840579710145,0.9300118518518519,0.9474775342614247,0.2791111111111111,0.04811594202898551,0.2848888888888889,0.715111111111111,0.7752494560579956,0.7737117651896163,0.8905762711864407,0.8491228070175438,0.798998105070437,150,16,0.0,0,known_calibration_only_for_diagnostic_selection; main sweep does not select lambda,False,lambda_leakage_audit_v1__clinc150__kir_0.50__seed_13__paper_default_k__lambda_1.00
lambda_leakage_audit_v1,protocol_v2_textoir_v1,clinc150,protocol_v2_textoir_v1,0.5,13,frozen_minilm,mahalanobis_diag,mean_std,mean_std,1.0,1.25,0.5,paper_default_k,2,2,k_2,2.0,False,0.24933333333333332,0.13333333333333333,1500,5700,0.8673304628632938,0.9342028985507247,0.89952553725928,0.7808888888888889,0.9342028985507247,0.9307980676328503,0.9480196269430627,0.27244444444444443,0.06579710144927536,0.21911111111111112,0.7808888888888889,0.8054010476366039,0.8041460544416349,0.89952553725928,0.8621052631578947,0.8391064821640077,150,16,,,known_calibration_only_for_diagnostic_selection; main sweep does not select lambda,False,lambda_leakage_audit_v1__clinc150__kir_0.50__seed_13__paper_default_k__lambda_1.25
lambda_leakage_audit_v1,protocol_v2_textoir_v1,clinc150,protocol_v2_textoir_v1,0.5,13,frozen_minilm,mahalanobis_diag,mean_std,mean_std,1.0,1.5,0.5,paper_default_k,2,2,k_2,2.0,False,0.196,0.13333333333333333,1500,5700,0.8864604030655692,0.9052173913043479,0.8957407141832784,0.8222222222222222,0.9052173913043479,0.9309267632850241,0.9480492932593079,0.2813333333333333,0.09478260869565218,0.17777777777777778,0.8222222222222222,0.8121961970411972,0.8110822701459695,0.8957407141832784,0.8587719298245614,0.8602714103692787,150,16,,,known_calibration_only_for_diagnostic_selection; main sweep does not select lambda,False,lambda_leakage_audit_v1__clinc150__kir_0.50__seed_13__paper_default_k__lambda_1.50
lambda_leakage_audit_v1,protocol_v2_textoir_v1,clinc150,protocol_v2_textoir_v1,0.5,13,frozen_minilm,mahalanobis_diag,mean_std,mean_std,1.0,2.0,0.5,paper_default_k,2,2,k_2,2.0,False,0.13333333333333333,0.13333333333333333,1500,5700,0.9183215887251762,0.8310144927536232,0.8724893487522825,0.8866666666666667,0.8310144927536232,0.9300036070853461,0.9472845664055239,0.29244444444444445,0.16898550724637681,0.11333333333333333,0.8866666666666667,0.8063634223305067,0.8054817433115496,0.8724893487522825,0.8333333333333334,0.8842216316056039,150,16,,,known_calibration_only_for_diagnostic_selection; main sweep does not select lambda,False,lambda_leakage_audit_v1__clinc150__kir_0.50__seed_13__paper_default_k__lambda_2.00
lambda_leakage_audit_v1,protocol_v2_textoir_v1,clinc150,protocol_v2_textoir_v1,0.5,42,frozen_minilm,mahalanobis_diag,mean_std,mean_std,1.0,0.0,0.5,k_1,1,1,,2.0,False,0.598,0.096,1500,5700,0.7197627621266681,0.984927536231884,0.831721943458573,0.41200000000000003,0.984927536231884,0.906405152979066,0.9227852690488524,0.37733333333333335,0.015072463768115942,0.588,0.41200000000000003,0.5500891303822433,0.5463340262078922,0.831721943458573,0.7552631578947369,0.5540782538296599,75,100,,,known_calibration_only_for_diagnostic_selection; main sweep does not select lambda,False,lambda_leakage_audit_v1__clinc150__kir_0.50__seed_42__k_1__lambda_0.00
lambda_leakage_audit_v1,protocol_v2_textoir_v1,clinc150,protocol_v2_textoir_v1,0.5,42,frozen_minilm,mahalanobis_diag,mean_std,mean_std,1.0,0.25,0.5,k_1,1,1,,2.0,False,0.496,0.096,1500,5700,0.7491087344028521,0.9744927536231884,0.8470647518266566,0.49955555555555553,0.9744927536231884,0.9145070531400967,0.9306975009161009,0.3671111111111111,0.025507246376811593,0.5004444444444445,0.49955555555555553,0.6272134617851532,0.6242821112512665,0.8470647518266566,0.7826315789473685,0.6375732039300602,75,100,,,known_calibration_only_for_diagnostic_selection; main sweep does not select lambda,False,lambda_leakage_audit_v1__clinc150__kir_0.50__seed_42__k_1__lambda_0.25
lambda_leakage_audit_v1,protocol_v2_textoir_v1,clinc150,protocol_v2_textoir_v1,0.5,42,frozen_minilm,mahalanobis_diag,mean_std,mean_std,1.0,0.5,0.5,k_1,1,1,,2.0,False,0.4206666666666667,0.096,1500,5700,0.7798358733880422,0.9640579710144928,0.8622164614387556,0.5826666666666667,0.9640579710144928,0.9192329790660225,0.9346205606673885,0.34933333333333333,0.035942028985507246,0.41733333333333333,0.5826666666666667,0.6903242673051223,0.6880323713833405,0.8622164614387556,0.8084210526315789,0.7073300578711074,75,100,,,known_calibration_only_for_diagnostic_selection; main sweep does not select lambda,False,lambda_leakage_audit_v1__clinc150__kir_0.50__seed_42__k_1__lambda_0.50
lambda_leakage_audit_v1,protocol_v2_textoir_v1,clinc150,protocol_v2_textoir_v1,0.5,42,frozen_minilm,mahalanobis_diag,mean_std,mean_std,1.0,0.75,0.5,k_1,1,1,,2.0,False,0.33466666666666667,0.096,1500,5700,0.8130887456618741,0.9507246376811594,0.8765366114377339,0.6648888888888889,0.9507246376811594,0.922066731078905,0.9367926931337105,0.3328888888888889,0.04927536231884058,0.33511111111111114,0.6648888888888889,0.7423844560225783,0.7405957606170428,0.8765366114377339,0.8308771929824561,0.7677935959287633,75,100,,,known_calibration_only_for_diagnostic_selection; main sweep does not select lambda,False,lambda_leakage_audit_v1__clinc150__kir_0.50__seed_42__k_1__lambda_0.75
lambda_leakage_audit_v1,protocol_v2_textoir_v1,clinc150,protocol_v2_textoir_v1,0.5,42,frozen_minilm,mahalanobis_diag,mean_std,mean_std,1.0,1.0,0.5,k_1,1,1,,2.0,False,0.256,0.096,1500,5700,0.8413197172034564,0.931304347826087,0.8840280643829963,0.7306666666666667,0.931304347826087,0.9236139130434784,0.9379760800808493,0.3377777777777778,0.06869565217391305,0.2693333333333333,0.7306666666666667,0.7774448340079255,0.7760237242695912,0.8840280643829963,0.843859649122807,0.8135187172027971,75,100,0.0,0,known_calibration_only_for_diagnostic_selection; main sweep does not select lambda,False,lambda_leakage_audit_v1__clinc150__kir_0.50__seed_42__k_1__lambda_1.00
lambda_leakage_audit_v1,protocol_v2_textoir_v1,clinc150,protocol_v2_textoir_v1,0.5,42,frozen_minilm,mahalanobis_diag,mean_std,mean_std,1.0,1.25,0.5,k_1,1,1,,2.0,False,0.19866666666666666,0.096,1500,5700,0.8700361010830325,0.9081159420289855,0.8886682740036874,0.792,0.9081159420289855,0.9243996135265702,0.9384991114936646,0.3342222222222222,0.0918840579710145,0.208,0.792,0.7992894057779119,0.7980976875349015,0.8886682740036874,0.8508771929824561,0.8472970733618417,75,100,,,known_calibration_only_for_diagnostic_selection; main sweep does not select lambda,False,lambda_leakage_audit_v1__clinc150__kir_0.50__seed_42__k_1__lambda_1.25
lambda_leakage_audit_v1,protocol_v2_textoir_v1,clinc150,protocol_v2_textoir_v1,0.5,42,frozen_minilm,mahalanobis_diag,mean_std,mean_std,1.0,1.5,0.5,k_1,1,1,,2.0,False,0.14666666666666667,0.096,1500,5700,0.8926886792452831,0.8776811594202899,0.8851213095586086,0.8382222222222222,0.8776811594202899,0.9247176811594203,0.9386957812733374,0.32844444444444443,0.12231884057971014,0.16177777777777777,0.8382222222222222,0.806348011029478,0.805297700382423,0.8851213095586086,0.8473684210526315,0.8675371471631663,75,100,,,known_calibration_only_for_diagnostic_selection; main sweep does not select lambda,False,lambda_leakage_audit_v1__clinc150__kir_0.50__seed_42__k_1__lambda_1.50
lambda_leakage_audit_v1,protocol_v2_textoir_v1,clinc150,protocol_v2_textoir_v1,0.5,42,frozen_minilm,mahalanobis_diag,mean_std,mean_std,1.0,2.0,0.5,k_1,1,1,,2.0,False,0.096,0.096,1500,5700,0.9265143992055611,0.811304347826087,0.8650904033379694,0.9013333333333333,0.811304347826087,0.924551497584541,0.9385024005614716,0.3333333333333333,0.18869565217391304,0.09866666666666667,0.9013333333333333,0.8026208346044627,0.8017879070213493,0.8650904033379694,0.8250877192982456,0.8871040835757015,75,100,,,known_calibration_only_for_diagnostic_selection; main sweep does not select lambda,False,lambda_leakage_audit_v1__clinc150__kir_0.50__seed_42__k_1__lambda_2.00
lambda_leakage_audit_v1,protocol_v2_textoir_v1,clinc150,protocol_v2_textoir_v1,0.5,42,frozen_minilm,mahalanobis_diag,mean_std,mean_std,1.0,0.0,0.5,k_2,2,2,,2.0,False,0.634,0.118,1500,5700,0.7041152263374486,0.9918840579710145,0.8235860409145608,0.3608888888888889,0.9918840579710145,0.914996843800322,0.9285004176338759,0.3164444444444444,0.008115942028985508,0.6391111111111111,0.3608888888888889,0.502443574382658,0.49816167482889917,0.8235860409145608,0.7401754385964913,0.5021810519478418,150,13,,,known_calibration_only_for_diagnostic_selection; main sweep does not select lambda,False,lambda_leakage_audit_v1__clinc150__kir_0.50__seed_42__k_2__lambda_0.00
lambda_leakage_audit_v1,protocol_v2_textoir_v1,clinc150,protocol_v2_textoir_v1,0.5,42,frozen_minilm,mahalanobis_diag,mean_std,mean_std,1.0,0.25,0.5,k_2,2,2,,2.0,False,0.5486666666666666,0.118,1500,5700,0.7302575107296138,0.9863768115942029,0.8392108508014796,0.44133333333333336,0.9863768115942029,0.9232743317230274,0.9370272038163232,0.2911111111111111,0.013623188405797102,0.5586666666666666,0.44133333333333336,0.573437436922271,0.5698937914038815,0.8392108508014796,0.7668421052631579,0.5769846563039063,150,13,,,known_calibration_only_for_diagnostic_selection; main sweep does not select lambda,False,lambda_leakage_audit_v1__clinc150__kir_0.50__seed_42__k_2__lambda_0.25
lambda_leakage_audit_v1,protocol_v2_textoir_v1,clinc150,protocol_v2_textoir_v1,0.5,42,frozen_minilm,mahalanobis_diag,mean_std,mean_std,1.0,0.5,0.5,k_2,2,2,,2.0,False,0.454,0.118,1500,5700,0.7593883516977737,0.9788405797101449,0.855261491705711,0.5244444444444445,0.9788405797101449,0.927779194847021,0.9408381140960251,0.2728888888888889,0.021159420289855072,0.47555555555555556,0.5244444444444445,0.6408546729176541,0.6379959153338133,0.855261491705711,0.7928070175438596,0.6490543944212274,150,13,,,known_calibration_only_for_diagnostic_selection; main sweep does not select lambda,False,lambda_leakage_audit_v1__clinc150__kir_0.50__seed_42__k_2__lambda_0.50
lambda_leakage_audit_v1,protocol_v2_textoir_v1,clinc150,protocol_v2_textoir_v1,0.5,42,frozen_minilm,mahalanobis_diag,mean_std,mean_std,1.0,0.75,0.5,k_2,2,2,,2.0,False,0.3893333333333333,0.118,1500,5700,0.791016548463357,0.9698550724637681,0.8713541666666667,0.6071111111111112,0.9698550724637681,0.930013268921095,0.9425241465533973,0.26355555555555554,0.030144927536231884,0.3928888888888889,0.6071111111111112,0.7052850553980753,0.7030708005811607,0.8713541666666667,0.8185964912280702,0.7192985386571661,150,13,,,known_calibration_only_for_diagnostic_selection; main sweep does not select lambda,False,lambda_leakage_audit_v1__clinc150__kir_0.50__seed_42__k_2__lambda_0.75
lambda_leakage_audit_v1,protocol_v2_textoir_v1,clinc150,protocol_v2_textoir_v1,0.5,42,frozen_minilm,mahalanobis_diag,mean_std,mean_std,1.0,1.0,0.5,k_2,2,2,,2.0,False,0.31266666666666665,0.118,1500,5700,0.8256972111553785,0.9611594202898551,0.8882935976426467,0.6888888888888889,0.9611594202898551,0.9310133333333332,0.9431765906893477,0.25466666666666665,0.03884057971014493,0.3111111111111111,0.6888888888888889,0.7563232189834876,0.7545636139346988,0.8882935976426467,0.842280701754386,0.7752069204452169,150,13,0.0,0,known_calibration_only_for_diagnostic_selection; main sweep does not select lambda,False,lambda_leakage_audit_v1__clinc150__kir_0.50__seed_42__k_2__lambda_1.00
lambda_leakage_audit_v1,protocol_v2_textoir_v1,clinc150,protocol_v2_textoir_v1,0.5,42,frozen_minilm,mahalanobis_diag,mean_std,mean_std,1.0,1.25,0.5,k_2,2,2,,2.0,False,0.238,0.118,1500,5700,0.8571428571428571,0.9460869565217391,0.8994213281895839,0.7582222222222222,0.9460869565217391,0.9312845088566828,0.9433101170724795,0.25466666666666665,0.05391304347826087,0.24177777777777779,0.7582222222222222,0.7903148321995436,0.7888600789196764,0.8994213281895839,0.8575438596491228,0.8172703652349039,150,13,,,known_calibration_only_for_diagnostic_selection; main sweep does not select lambda,False,lambda_leakage_audit_v1__clinc150__kir_0.50__seed_42__k_2__lambda_1.25
