dataset,kir,baseline,baseline_label,metric,n_seeds,mean_delta,median_delta,ci95_low,ci95_high,wins,ties,losses
banking77,0.75,mogb_partition_ours_boundary,MOGB partition + s2c boundary,aupr_oos,5,0.1939707088525714,0.21230535182965027,0.15220184871442224,0.2282238418855532,5,0,0
clinc150,0.25,mogb_partition_ours_boundary,MOGB partition + s2c boundary,oos_f1,5,0.01032880531290301,0.008633265599209627,0.0069844013223247185,0.013717154133126819,5,0,0
clinc150,0.25,mogb_partition_ours_boundary,MOGB partition + s2c boundary,f1_all,5,0.09527641905276044,0.09207783788078783,0.07272266189729396,0.11901151747053444,5,0,0
clinc150,0.25,mogb_partition_ours_boundary,MOGB partition + s2c boundary,f1_k,5,0.09751188257223034,0.09430470275653802,0.0744464251071777,0.12179092567043133,5,0,0
clinc150,0.25,mogb_partition_ours_boundary,MOGB partition + s2c boundary,known_recall,5,0.13456140350877194,0.14210526315789473,0.10438596491228073,0.1649122807017544,5,0,0
clinc150,0.25,mogb_partition_ours_boundary,MOGB partition + s2c boundary,false_accept_rate,5,0.01,0.010964912280701799,0.004385964912280681,0.01561403508771932,5,0,0
clinc150,0.25,mogb_partition_ours_boundary,MOGB partition + s2c boundary,false_reject_rate,5,-0.13456140350877194,-0.1421052631578948,-0.16491228070175437,-0.10438596491228067,0,0,5
clinc150,0.25,mogb_partition_ours_boundary,MOGB partition + s2c boundary,accuracy,5,0.01912280701754381,0.015789473684210353,0.013333333333333286,0.02491228070175433,5,0,0
clinc150,0.25,mogb_partition_ours_boundary,MOGB partition + s2c boundary,auroc,5,0.03139188981225001,0.033011311172668534,0.02463446445060018,0.037251308094798465,5,0,0
clinc150,0.25,mogb_partition_ours_boundary,MOGB partition + s2c boundary,aupr_oos,5,0.014100570241785414,0.014689227342178368,0.0113420356844826,0.016203338855761105,5,0,0
clinc150,0.5,mogb_partition_ours_boundary,MOGB partition + s2c boundary,oos_f1,5,0.04883975328188104,0.04901625498090545,0.04764431571393981,0.05003519084982226,5,0,0
clinc150,0.5,mogb_partition_ours_boundary,MOGB partition + s2c boundary,f1_all,5,0.1721844564526416,0.16562604200726727,0.1633151195490073,0.1835299804380468,5,0,0
clinc150,0.5,mogb_partition_ours_boundary,MOGB partition + s2c boundary,f1_k,5,0.17382905249491848,0.16717089682105324,0.16484539585726038,0.185337851209677,5,0,0
clinc150,0.5,mogb_partition_ours_boundary,MOGB partition + s2c boundary,known_recall,5,0.21102222222222222,0.20399999999999996,0.19777777777777777,0.22426666666666667,5,0,0
clinc150,0.5,mogb_partition_ours_boundary,MOGB partition + s2c boundary,false_accept_rate,5,0.011942028985507261,0.006956521739130396,0.0062608695652173986,0.019304347826086983,5,0,0
clinc150,0.5,mogb_partition_ours_boundary,MOGB partition + s2c boundary,false_reject_rate,5,-0.21102222222222222,-0.20400000000000001,-0.22426666666666667,-0.1977777777777778,0,0,5
clinc150,0.5,mogb_partition_ours_boundary,MOGB partition + s2c boundary,accuracy,5,0.07487719298245617,0.07526315789473681,0.074,0.07575438596491232,5,0,0
clinc150,0.5,mogb_partition_ours_boundary,MOGB partition + s2c boundary,auroc,5,0.047990492753623104,0.048501513687600584,0.04025110466988726,0.05533147826086946,5,0,0
clinc150,0.5,mogb_partition_ours_boundary,MOGB partition + s2c boundary,aupr_oos,5,0.045230666924403765,0.04662853488024876,0.03649282304399211,0.052226098708757274,5,0,0
clinc150,0.75,mogb_partition_ours_boundary,MOGB partition + s2c boundary,oos_f1,5,0.10874981752645278,0.11025462066827685,0.10572108679775782,0.11177854825514774,5,0,0
clinc150,0.75,mogb_partition_ours_boundary,MOGB partition + s2c boundary,f1_all,5,0.2331106491564773,0.23043101192222093,0.2178721957464509,0.24846825907531328,5,0,0
clinc150,0.75,mogb_partition_ours_boundary,MOGB partition + s2c boundary,f1_k,5,0.23422101372460252,0.23155711352912445,0.21885596792250245,0.249682745788577,5,0,0
clinc150,0.75,mogb_partition_ours_boundary,MOGB partition + s2c boundary,known_recall,5,0.27029761904761906,0.27142857142857146,0.2586904761904762,0.2802976190476191,5,0,0
clinc150,0.75,mogb_partition_ours_boundary,MOGB partition + s2c boundary,false_accept_rate,5,0.02128205128205128,0.0192307692307692,0.016153846153846164,0.026495726495726502,5,0,0
clinc150,0.75,mogb_partition_ours_boundary,MOGB partition + s2c boundary,false_reject_rate,5,-0.2702976190476191,-0.2714285714285715,-0.2801785714285715,-0.25869047619047625,0,0,5
clinc150,0.75,mogb_partition_ours_boundary,MOGB partition + s2c boundary,accuracy,5,0.14792982456140352,0.14877192982456144,0.14192982456140352,0.1536842105263158,5,0,0
clinc150,0.75,mogb_partition_ours_boundary,MOGB partition + s2c boundary,auroc,5,0.05328607041107043,0.05673929080179074,0.04482783882783896,0.06108407102157094,5,0,0
clinc150,0.75,mogb_partition_ours_boundary,MOGB partition + s2c boundary,aupr_oos,5,0.0987187894558392,0.10399080499886904,0.08507583950088075,0.11088192097620302,5,0,0
stackoverflow,0.25,mogb_partition_ours_boundary,MOGB partition + s2c boundary,oos_f1,5,0.028800829501088976,0.02989177302997381,0.019282228458535843,0.03811839745763661,5,0,0
stackoverflow,0.25,mogb_partition_ours_boundary,MOGB partition + s2c boundary,f1_all,5,0.14186338138724225,0.14453776314309053,0.10823071269196231,0.17549605008252217,5,0,0
stackoverflow,0.25,mogb_partition_ours_boundary,MOGB partition + s2c boundary,f1_k,5,0.1644758917644729,0.16475073679532382,0.1254369580473685,0.20351482548157723,5,0,0
stackoverflow,0.25,mogb_partition_ours_boundary,MOGB partition + s2c boundary,known_recall,5,0.2518666666666666,0.2366666666666667,0.21266666666666662,0.2933333333333333,5,0,0
stackoverflow,0.25,mogb_partition_ours_boundary,MOGB partition + s2c boundary,false_accept_rate,5,0.0181777777777778,0.0151111111111111,-0.0004888888888888616,0.03613333333333336,4,0,1
stackoverflow,0.25,mogb_partition_ours_boundary,MOGB partition + s2c boundary,false_reject_rate,5,-0.25186666666666674,-0.23666666666666672,-0.2910666666666667,-0.2126666666666667,0,0,5
stackoverflow,0.25,mogb_partition_ours_boundary,MOGB partition + s2c boundary,accuracy,5,0.04843333333333322,0.05166666666666653,0.03419999999999992,0.06233333333333317,5,0,0
stackoverflow,0.25,mogb_partition_ours_boundary,MOGB partition + s2c boundary,auroc,5,0.036505185185185286,0.04033407407407419,0.023337185185185304,0.04487451851851867,5,0,0
stackoverflow,0.25,mogb_partition_ours_boundary,MOGB partition + s2c boundary,aupr_oos,5,0.01696412086274124,0.017642056190660727,0.008730303753917635,0.023944779419910002,5,0,0
stackoverflow,0.5,mogb_partition_ours_boundary,MOGB partition + s2c boundary,oos_f1,5,0.0842360401744714,0.07884032924650308,0.06731129397107402,0.10321224644792026,5,0,0
stackoverflow,0.5,mogb_partition_ours_boundary,MOGB partition + s2c boundary,f1_all,5,0.23206595555377652,0.20581168513461479,0.193252479722903,0.2855303626959115,5,0,0
stackoverflow,0.5,mogb_partition_ours_boundary,MOGB partition + s2c boundary,f1_k,5,0.24684894709170702,0.2188487671487227,0.20575323646449198,0.3041899612400961,5,0,0
stackoverflow,0.5,mogb_partition_ours_boundary,MOGB partition + s2c boundary,known_recall,5,0.33506666666666673,0.31633333333333336,0.3058,0.3816666666666667,5,0,0
stackoverflow,0.5,mogb_partition_ours_boundary,MOGB partition + s2c boundary,false_accept_rate,5,0.0748,0.0736666666666667,0.053200000000000025,0.09399999999999997,5,0,0
stackoverflow,0.5,mogb_partition_ours_boundary,MOGB partition + s2c boundary,false_reject_rate,5,-0.3350666666666666,-0.31633333333333324,-0.38,-0.30579999999999996,0,0,5
stackoverflow,0.5,mogb_partition_ours_boundary,MOGB partition + s2c boundary,accuracy,5,0.1274,0.1166666666666667,0.10563333333333336,0.15160083333333282,5,0,0
stackoverflow,0.5,mogb_partition_ours_boundary,MOGB partition + s2c boundary,auroc,5,0.05717917777777772,0.04245633333333321,0.038539799999999944,0.08898933333333325,5,0,0
stackoverflow,0.5,mogb_partition_ours_boundary,MOGB partition + s2c boundary,aupr_oos,5,0.0770228980039744,0.06290306673520996,0.05568924468743801,0.11137790873414195,5,0,0
stackoverflow,0.75,mogb_partition_ours_boundary,MOGB partition + s2c boundary,oos_f1,5,0.24736595808066575,0.2438703287884928,0.2208257531162879,0.26926380284879914,5,0,0
stackoverflow,0.75,mogb_partition_ours_boundary,MOGB partition + s2c boundary,f1_all,5,0.3769603934104304,0.3911884218719566,0.34495606717655314,0.4089647196443078,5,0,0
stackoverflow,0.75,mogb_partition_ours_boundary,MOGB partition + s2c boundary,f1_k,5,0.3856000224324146,0.3995643306103142,0.3526180142647054,0.4185820306001239,5,0,0
stackoverflow,0.75,mogb_partition_ours_boundary,MOGB partition + s2c boundary,known_recall,5,0.4504888888888889,0.46155555555555555,0.4235111111111111,0.47746666666666665,5,0,0
stackoverflow,0.75,mogb_partition_ours_boundary,MOGB partition + s2c boundary,false_accept_rate,5,0.07,0.047999999999999994,0.03146666666666668,0.10986666666666664,5,0,0
stackoverflow,0.75,mogb_partition_ours_boundary,MOGB partition + s2c boundary,false_reject_rate,5,-0.4504888888888889,-0.46155555555555555,-0.47746666666666676,-0.4235111111111111,0,0,5
stackoverflow,0.75,mogb_partition_ours_boundary,MOGB partition + s2c boundary,accuracy,5,0.3097333333333333,0.31999999999999995,0.28733333333333333,0.3321333333333334,5,0,0
stackoverflow,0.75,mogb_partition_ours_boundary,MOGB partition + s2c boundary,auroc,5,0.1367439111111111,0.14557748148148153,0.10080826666666654,0.17146903703703703,5,0,0
stackoverflow,0.75,mogb_partition_ours_boundary,MOGB partition + s2c boundary,aupr_oos,5,0.30880560866245405,0.3391045314829812,0.23983233176650914,0.3777788855583989,5,0,0
banking77,0.25,ours_partition_mogb_boundary,s2c partition + MOGB boundary,oos_f1,5,0.009765053440882677,0.01465477249739544,-0.001138344676106673,0.02035030844426051,4,0,1
banking77,0.25,ours_partition_mogb_boundary,s2c partition + MOGB boundary,f1_all,5,0.13019498072728805,0.12771027881846875,0.10964715028475161,0.15086870107290856,5,0,0
banking77,0.25,ours_partition_mogb_boundary,s2c partition + MOGB boundary,f1_k,5,0.13653339795288838,0.13358204129995044,0.11531300028217176,0.15775379562360503,5,0,0
banking77,0.25,ours_partition_mogb_boundary,s2c partition + MOGB boundary,known_recall,5,0.2797368421052632,0.28552631578947363,0.26421052631578945,0.2905263157894737,5,0,0
banking77,0.25,ours_partition_mogb_boundary,s2c partition + MOGB boundary,false_accept_rate,5,0.05818965517241376,0.054741379310344895,0.03939655172413784,0.07853448275862071,5,0,0
banking77,0.25,ours_partition_mogb_boundary,s2c partition + MOGB boundary,false_reject_rate,5,-0.2797368421052632,-0.28552631578947363,-0.2905263157894737,-0.26421052631578956,0,0,5
banking77,0.25,ours_partition_mogb_boundary,s2c partition + MOGB boundary,accuracy,5,0.024415584415584425,0.029870129870129825,0.008636363636363642,0.03870129870129872,4,0,1
banking77,0.25,ours_partition_mogb_boundary,s2c partition + MOGB boundary,auroc,5,0.045444419237749466,0.050014745916515335,0.031116833030852865,0.058813294010889174,5,0,0
banking77,0.25,ours_partition_mogb_boundary,s2c partition + MOGB boundary,aupr_oos,5,0.020229828702653642,0.023240074411541967,0.015039040640620649,0.025205395818295128,5,0,0
banking77,0.5,ours_partition_mogb_boundary,s2c partition + MOGB boundary,oos_f1,5,0.04704595729472083,0.04859460113950986,0.03611818669873699,0.05797372789070467,5,0,0
banking77,0.5,ours_partition_mogb_boundary,s2c partition + MOGB boundary,f1_all,5,0.1599548795960077,0.1603270655589022,0.1557807528067476,0.16413076749778938,5,0,0
banking77,0.5,ours_partition_mogb_boundary,s2c partition + MOGB boundary,f1_k,5,0.16292616702498894,0.16366918895235139,0.1588347381983162,0.16699314971300228,5,0,0
banking77,0.5,ours_partition_mogb_boundary,s2c partition + MOGB boundary,known_recall,5,0.28960526315789475,0.28157894736842115,0.2781578947368421,0.301578947368421,5,0,0
banking77,0.5,ours_partition_mogb_boundary,s2c partition + MOGB boundary,false_accept_rate,5,0.10500000000000002,0.0980769230769231,0.07935897435897436,0.13064102564102564,5,0,0
banking77,0.5,ours_partition_mogb_boundary,s2c partition + MOGB boundary,false_reject_rate,5,-0.28960526315789475,-0.28157894736842115,-0.3019736842105263,-0.27815789473684216,0,0,5
banking77,0.5,ours_partition_mogb_boundary,s2c partition + MOGB boundary,accuracy,5,0.08558441558441558,0.08474025974025967,0.07681818181818179,0.09448051948051953,5,0,0
banking77,0.5,ours_partition_mogb_boundary,s2c partition + MOGB boundary,auroc,5,0.054982371794871886,0.05866101551956804,0.03993733130904191,0.06764127867746303,5,0,0
banking77,0.5,ours_partition_mogb_boundary,s2c partition + MOGB boundary,aupr_oos,5,0.066062111261143,0.0661128208604097,0.04925140830499972,0.0835282466551357,5,0,0
banking77,0.75,ours_partition_mogb_boundary,s2c partition + MOGB boundary,oos_f1,5,0.13582420934583295,0.13150557467708124,0.11751027075643408,0.1581224740334184,5,0,0
banking77,0.75,ours_partition_mogb_boundary,s2c partition + MOGB boundary,f1_all,5,0.18456714201557847,0.18481397325454485,0.17865028568238,0.19114330990463366,5,0,0
banking77,0.75,ours_partition_mogb_boundary,s2c partition + MOGB boundary,f1_k,5,0.18540753740643615,0.18573308357484586,0.17958022695288195,0.19176012277587656,5,0,0
banking77,0.75,ours_partition_mogb_boundary,s2c partition + MOGB boundary,known_recall,5,0.28853448275862076,0.28663793103448276,0.2835344827586207,0.29353448275862076,5,0,0
banking77,0.75,ours_partition_mogb_boundary,s2c partition + MOGB boundary,false_accept_rate,5,0.11473684210526316,0.1276315789473684,0.08000000000000002,0.14499999999999996,5,0,0
banking77,0.75,ours_partition_mogb_boundary,s2c partition + MOGB boundary,false_reject_rate,5,-0.28853448275862065,-0.2866379310344827,-0.2935344827586207,-0.2835344827586207,0,0,5
banking77,0.75,ours_partition_mogb_boundary,s2c partition + MOGB boundary,accuracy,5,0.18116883116883115,0.18019480519480524,0.1721428571428571,0.19162337662337658,5,0,0
banking77,0.75,ours_partition_mogb_boundary,s2c partition + MOGB boundary,auroc,5,0.06804128856624314,0.06519112976406527,0.05883110254083477,0.07945372050816688,5,0,0
banking77,0.75,ours_partition_mogb_boundary,s2c partition + MOGB boundary,aupr_oos,5,0.13743442300515635,0.14145337739909247,0.11409746961279463,0.1588951598979042,5,0,0
clinc150,0.25,ours_partition_mogb_boundary,s2c partition + MOGB boundary,oos_f1,5,0.025265198958437086,0.025078493530750978,0.021916693526430175,0.02875884471105785,5,0,0
clinc150,0.25,ours_partition_mogb_boundary,s2c partition + MOGB boundary,f1_all,5,0.23020441458042348,0.237133295055306,0.21834290122707306,0.2410415427840665,5,0,0
clinc150,0.25,ours_partition_mogb_boundary,s2c partition + MOGB boundary,f1_k,5,0.23559755183363365,0.2426519765147328,0.22345873058744922,0.24664860095927416,5,0,0
clinc150,0.25,ours_partition_mogb_boundary,s2c partition + MOGB boundary,known_recall,5,0.31736842105263163,0.31666666666666676,0.3096491228070176,0.32649122807017544,5,0,0
clinc150,0.25,ours_partition_mogb_boundary,s2c partition + MOGB boundary,false_accept_rate,5,0.0205701754385965,0.0225877192982456,0.014035087719298261,0.0261842105263158,5,0,0
clinc150,0.25,ours_partition_mogb_boundary,s2c partition + MOGB boundary,false_reject_rate,5,-0.31736842105263163,-0.3166666666666667,-0.3259649122807018,-0.3096491228070176,0,0,5
clinc150,0.25,ours_partition_mogb_boundary,s2c partition + MOGB boundary,accuracy,5,0.04680701754385961,0.046842105263157796,0.041614035087719305,0.05203508771929819,5,0,0
clinc150,0.25,ours_partition_mogb_boundary,s2c partition + MOGB boundary,auroc,5,0.05707067559249006,0.05444656048014784,0.05073157125269319,0.06409487534626035,5,0,0
clinc150,0.25,ours_partition_mogb_boundary,s2c partition + MOGB boundary,aupr_oos,5,0.024580502940047055,0.02479609638606539,0.022760909261358497,0.02637756870129133,5,0,0
clinc150,0.5,ours_partition_mogb_boundary,s2c partition + MOGB boundary,oos_f1,5,0.07116170928491863,0.07286368835883017,0.0683055896810576,0.07326188160214235,5,0,0
clinc150,0.5,ours_partition_mogb_boundary,s2c partition + MOGB boundary,f1_all,5,0.25407306847778,0.2582163029833232,0.24559471214650513,0.259118790375412,5,0,0
clinc150,0.5,ours_partition_mogb_boundary,s2c partition + MOGB boundary,f1_k,5,0.2565118866003515,0.26068548972464867,0.24793397185662372,0.2616394007488842,5,0,0
clinc150,0.5,ours_partition_mogb_boundary,s2c partition + MOGB boundary,known_recall,5,0.32204444444444447,0.3248888888888889,0.31013333333333337,0.3323555555555555,5,0,0
clinc150,0.5,ours_partition_mogb_boundary,s2c partition + MOGB boundary,false_accept_rate,5,0.02005797101449278,0.0179710144927536,0.013559420289855108,0.028347826086956584,5,0,0
clinc150,0.5,ours_partition_mogb_boundary,s2c partition + MOGB boundary,false_reject_rate,5,-0.32204444444444447,-0.3248888888888889,-0.33235555555555557,-0.3099555555555556,0,0,5
clinc150,0.5,ours_partition_mogb_boundary,s2c partition + MOGB boundary,accuracy,5,0.11424561403508775,0.11543859649122812,0.11119298245614036,0.11712280701754389,5,0,0
clinc150,0.5,ours_partition_mogb_boundary,s2c partition + MOGB boundary,auroc,5,0.06344350402576485,0.06618421900160998,0.05590387117552324,0.0697321481481481,5,0,0
clinc150,0.5,ours_partition_mogb_boundary,s2c partition + MOGB boundary,aupr_oos,5,0.06333883117283357,0.06089347129955669,0.05823457530448974,0.06961391036019468,5,0,0
clinc150,0.75,ours_partition_mogb_boundary,s2c partition + MOGB boundary,oos_f1,5,0.1280887512487786,0.12600410371419768,0.12477250787688607,0.13159235311414927,5,0,0
clinc150,0.75,ours_partition_mogb_boundary,s2c partition + MOGB boundary,f1_all,5,0.2598345652319406,0.26245524797150244,0.25340857009368023,0.2658878642844229,5,0,0
clinc150,0.75,ours_partition_mogb_boundary,s2c partition + MOGB boundary,f1_k,5,0.26101086714250454,0.2636251541545297,0.2549186369795044,0.26710309730550463,5,0,0
clinc150,0.75,ours_partition_mogb_boundary,s2c partition + MOGB boundary,known_recall,5,0.32273809523809527,0.32202380952380955,0.31636904761904766,0.3298809523809524,5,0,0
clinc150,0.75,ours_partition_mogb_boundary,s2c partition + MOGB boundary,false_accept_rate,5,0.021367521367521364,0.021367521367521302,0.017600427350427352,0.02504273504273504,5,0,0
clinc150,0.75,ours_partition_mogb_boundary,s2c partition + MOGB boundary,false_reject_rate,5,-0.3227380952380953,-0.32202380952380955,-0.32988095238095244,-0.3163095238095239,0,0,5
clinc150,0.75,ours_partition_mogb_boundary,s2c partition + MOGB boundary,accuracy,5,0.17971929824561408,0.1791228070175439,0.17561403508771933,0.18385964912280706,5,0,0
clinc150,0.75,ours_partition_mogb_boundary,s2c partition + MOGB boundary,auroc,5,0.06978177146927148,0.07267157610907604,0.062033933658933726,0.07657247150997148,5,0,0
clinc150,0.75,ours_partition_mogb_boundary,s2c partition + MOGB boundary,aupr_oos,5,0.13138792299030444,0.1295476209472387,0.12200645235766225,0.14076939362294663,5,0,0
stackoverflow,0.25,ours_partition_mogb_boundary,s2c partition + MOGB boundary,oos_f1,5,0.04843836225673439,0.053251961289341954,0.03360866870264101,0.06108287745333789,5,0,0
stackoverflow,0.25,ours_partition_mogb_boundary,s2c partition + MOGB boundary,f1_all,5,0.18584220069150634,0.19520656969849148,0.15690021554088224,0.21460322189888387,5,0,0
stackoverflow,0.25,ours_partition_mogb_boundary,s2c partition + MOGB boundary,f1_k,5,0.21332296837846068,0.22343870356983697,0.17830235353664764,0.24635248043505867,5,0,0
stackoverflow,0.25,ours_partition_mogb_boundary,s2c partition + MOGB boundary,known_recall,5,0.30146666666666666,0.2866666666666666,0.2832,0.3197333333333333,5,0,0
stackoverflow,0.25,ours_partition_mogb_boundary,s2c partition + MOGB boundary,false_accept_rate,5,-0.0058666666666667006,-0.0075555555555556035,-0.027377777777777834,0.017022222222222216,2,0,3
stackoverflow,0.25,ours_partition_mogb_boundary,s2c partition + MOGB boundary,false_reject_rate,5,-0.30146666666666666,-0.2866666666666666,-0.3197333333333333,-0.28320000000000006,0,0,5
stackoverflow,0.25,ours_partition_mogb_boundary,s2c partition + MOGB boundary,accuracy,5,0.08036666666666654,0.08666666666666656,0.06139999999999988,0.09969999999999986,5,0,0
stackoverflow,0.25,ours_partition_mogb_boundary,s2c partition + MOGB boundary,auroc,5,0.12135997037037045,0.10022548148148158,0.08881090370370379,0.15765404444444447,5,0,0
stackoverflow,0.25,ours_partition_mogb_boundary,s2c partition + MOGB boundary,aupr_oos,5,0.07734555923053621,0.05739441469312334,0.05289428702608619,0.10898270136706016,5,0,0
stackoverflow,0.5,ours_partition_mogb_boundary,s2c partition + MOGB boundary,oos_f1,5,0.14318484531961012,0.1493408259732204,0.1337283856064087,0.15197446971199163,5,0,0
stackoverflow,0.5,ours_partition_mogb_boundary,s2c partition + MOGB boundary,f1_all,5,0.22963825555403972,0.22559837963828888,0.21234991248064547,0.24856390178614401,5,0,0
stackoverflow,0.5,ours_partition_mogb_boundary,s2c partition + MOGB boundary,f1_k,5,0.23828359657748263,0.2327830999301802,0.22005717462106408,0.25867434462549105,5,0,0
stackoverflow,0.5,ours_partition_mogb_boundary,s2c partition + MOGB boundary,known_recall,5,0.29399999999999993,0.29399999999999993,0.2852,0.30279999999999996,5,0,0
stackoverflow,0.5,ours_partition_mogb_boundary,s2c partition + MOGB boundary,false_accept_rate,5,-0.06353333333333332,-0.0693333333333333,-0.07880000000000002,-0.04626666666666666,0,0,5
stackoverflow,0.5,ours_partition_mogb_boundary,s2c partition + MOGB boundary,false_reject_rate,5,-0.29400000000000004,-0.29400000000000004,-0.30280000000000007,-0.2852,0,0,5
stackoverflow,0.5,ours_partition_mogb_boundary,s2c partition + MOGB boundary,accuracy,5,0.1846,0.19200000000000006,0.1712333333333333,0.19653333333333334,5,0,0
stackoverflow,0.5,ours_partition_mogb_boundary,s2c partition + MOGB boundary,auroc,5,0.19055913333333327,0.1902207777777778,0.17271382222222215,0.21212835555555554,5,0,0
stackoverflow,0.5,ours_partition_mogb_boundary,s2c partition + MOGB boundary,aupr_oos,5,0.23158540012795942,0.21307791467717274,0.19582578569033882,0.2698071533694567,5,0,0
stackoverflow,0.75,ours_partition_mogb_boundary,s2c partition + MOGB boundary,oos_f1,5,0.2782436838682637,0.27394609073745785,0.2615977844280789,0.2951481572093354,5,0,0
stackoverflow,0.75,ours_partition_mogb_boundary,s2c partition + MOGB boundary,f1_all,5,0.26060190106066655,0.25764650739193695,0.24796666719945168,0.2766399605176332,5,0,0
stackoverflow,0.75,ours_partition_mogb_boundary,s2c partition + MOGB boundary,f1_k,5,0.25942578220682666,0.2577920210188167,0.24655127642626007,0.2754255518551777,5,0,0
stackoverflow,0.75,ours_partition_mogb_boundary,s2c partition + MOGB boundary,known_recall,5,0.30617777777777777,0.3071111111111111,0.2977777777777778,0.3145777777777778,5,0,0
stackoverflow,0.75,ours_partition_mogb_boundary,s2c partition + MOGB boundary,false_accept_rate,5,-0.14573333333333335,-0.15333333333333332,-0.18373333333333336,-0.10773333333333335,0,0,5
stackoverflow,0.75,ours_partition_mogb_boundary,s2c partition + MOGB boundary,false_reject_rate,5,-0.30617777777777777,-0.3071111111111111,-0.3145777777777778,-0.29777777777777775,0,0,5
stackoverflow,0.75,ours_partition_mogb_boundary,s2c partition + MOGB boundary,accuracy,5,0.2794333333333333,0.275,0.26883333333333337,0.2935424999999999,5,0,0
stackoverflow,0.75,ours_partition_mogb_boundary,s2c partition + MOGB boundary,auroc,5,0.24235842962962958,0.23674518518518495,0.2280539259259259,0.25694580740740725,5,0,0
stackoverflow,0.75,ours_partition_mogb_boundary,s2c partition + MOGB boundary,aupr_oos,5,0.4028976641304934,0.4026101171624767,0.38186211635175243,0.42393321190923433,5,0,0
banking77,0.25,mogb_minilm,MOGB-MiniLM,oos_f1,5,0.013546323975643194,0.017914197540567,-0.0013268531975006326,0.025287528778249514,4,0,1
banking77,0.25,mogb_minilm,MOGB-MiniLM,f1_all,5,0.22634433973076148,0.24443921648790823,0.20274250545732678,0.24994617400419622,5,0,0
banking77,0.25,mogb_minilm,MOGB-MiniLM,f1_k,5,0.23754423529682037,0.255834165261264,0.2132126732380412,0.26187579735559946,5,0,0
banking77,0.25,mogb_minilm,MOGB-MiniLM,known_recall,5,0.41868421052631577,0.42499999999999993,0.3989473684210527,0.4376315789473685,5,0,0
banking77,0.25,mogb_minilm,MOGB-MiniLM,false_accept_rate,5,0.08827586206896551,0.08836206896551721,0.06655172413793109,0.11474137931034481,5,0,0
banking77,0.25,mogb_minilm,MOGB-MiniLM,false_reject_rate,5,-0.41868421052631577,-0.425,-0.4376315789473685,-0.3997368421052631,0,0,5
banking77,0.25,mogb_minilm,MOGB-MiniLM,accuracy,5,0.03506493506493504,0.04123376623376618,0.016103896103896065,0.05058441558441558,4,0,1
banking77,0.25,mogb_minilm,MOGB-MiniLM,auroc,5,0.0539333030852994,0.05168216878402876,0.02886808076225047,0.07830455989110696,5,0,0
banking77,0.25,mogb_minilm,MOGB-MiniLM,aupr_oos,5,0.030821049912699516,0.02609565369603739,0.01866273981293971,0.04605013355037006,5,0,0
banking77,0.5,mogb_minilm,MOGB-MiniLM,oos_f1,5,0.08570376379212186,0.09622044476300284,0.06974518504583802,0.09699394989919967,5,0,0
banking77,0.5,mogb_minilm,MOGB-MiniLM,f1_all,5,0.33072742649414905,0.33353934674742824,0.31199210754911094,0.34929372776613504,5,0,0
banking77,0.5,mogb_minilm,MOGB-MiniLM,f1_k,5,0.3371754176178867,0.33977707676567204,0.31880286029395816,0.35496617688364773,5,0,0
banking77,0.5,mogb_minilm,MOGB-MiniLM,known_recall,5,0.48802631578947375,0.48486842105263167,0.4727631578947368,0.5035526315789474,5,0,0
banking77,0.5,mogb_minilm,MOGB-MiniLM,false_accept_rate,5,0.14653846153846156,0.1378205128205128,0.12474358974358975,0.1702564102564103,5,0,0
banking77,0.5,mogb_minilm,MOGB-MiniLM,false_reject_rate,5,-0.48802631578947364,-0.4848684210526316,-0.5035526315789474,-0.4727631578947368,0,0,5
banking77,0.5,mogb_minilm,MOGB-MiniLM,accuracy,5,0.15655844155844154,0.16038961038961042,0.1424025974025974,0.1671428571428571,5,0,0
banking77,0.5,mogb_minilm,MOGB-MiniLM,auroc,5,0.06579579959514177,0.07026906207827277,0.05470352564102576,0.07511285425101218,5,0,0
banking77,0.5,mogb_minilm,MOGB-MiniLM,aupr_oos,5,0.09914921652046031,0.11163588266264313,0.08130077131629694,0.11265211132589208,5,0,0
banking77,0.75,mogb_minilm,MOGB-MiniLM,oos_f1,5,0.21018989377259484,0.20787427246962198,0.1909396252324563,0.23362063613635278,5,0,0
banking77,0.75,mogb_minilm,MOGB-MiniLM,f1_all,5,0.41738292213519407,0.4192764640020485,0.40364932806115333,0.4319292453938247,5,0,0
banking77,0.75,mogb_minilm,MOGB-MiniLM,f1_k,5,0.42095521572765265,0.42322026487449177,0.4063761592652906,0.4355342721900148,5,0,0
banking77,0.75,mogb_minilm,MOGB-MiniLM,known_recall,5,0.5364655172413793,0.5387931034482758,0.525603448275862,0.5460344827586207,5,0,0
banking77,0.75,mogb_minilm,MOGB-MiniLM,false_accept_rate,5,0.18842105263157893,0.1960526315789474,0.15184210526315792,0.22236842105263155,5,0,0
banking77,0.75,mogb_minilm,MOGB-MiniLM,false_reject_rate,5,-0.5364655172413793,-0.5387931034482758,-0.5460344827586207,-0.525603448275862,0,0,5
banking77,0.75,mogb_minilm,MOGB-MiniLM,accuracy,5,0.33694805194805194,0.3324675324675324,0.32571428571428573,0.3486363636363636,5,0,0
banking77,0.75,mogb_minilm,MOGB-MiniLM,auroc,5,0.09130115698729584,0.09838078493647928,0.07384789019963703,0.10594158348457357,5,0,0
