kind,method,status,contract_layer,dataset,kir,seed,reason,source,final_metrics_available,include_in_unified_rows
alignment,ADB-external-BERT,external_contract_unaligned,external_backbone,clinc150,0.5,13,external backbone row contract differs; mismatch retained without fair pooling,/home/bo/bo01/llmpy311/artifacts/s2c/external/adb_gpu_runtime_v4b/clinc150/ADB/kir_0.50/seed_13/textoir_outputs/open_intent_detection/ADB_oos_0.5_1.0_bert_13/y_pred.npy,unknown,False
alignment,ADB-external-BERT,external_contract_unaligned,external_backbone,clinc150,0.5,42,external backbone row contract differs; mismatch retained without fair pooling,/home/bo/bo01/llmpy311/artifacts/s2c/external/adb_gpu_runtime_v2/clinc150/ADB/kir50/seed42/textoir_outputs/open_intent_detection/ADB_oos_0.5_1.0_bert_42/y_pred.npy,unknown,False
alignment,ADB-external-BERT,external_contract_unaligned,external_backbone,clinc150,0.5,87,external backbone row contract differs; mismatch retained without fair pooling,/home/bo/bo01/llmpy311/artifacts/s2c/external/adb_gpu_runtime_v2/clinc150/ADB/kir50/seed87/textoir_outputs/open_intent_detection/ADB_oos_0.5_1.0_bert_87/y_pred.npy,unknown,False
alignment,ADB-external-BERT,external_contract_unaligned,external_backbone,clinc150,0.5,100,external backbone row contract differs; mismatch retained without fair pooling,/home/bo/bo01/llmpy311/artifacts/s2c/external/adb_gpu_runtime_v2/clinc150/ADB/kir50/seed100/textoir_outputs/open_intent_detection/ADB_oos_0.5_1.0_bert_100/y_pred.npy,unknown,False
alignment,ADB-external-BERT,external_contract_unaligned,external_backbone,clinc150,0.5,123,external backbone row contract differs; mismatch retained without fair pooling,/home/bo/bo01/llmpy311/artifacts/s2c/external/adb_gpu_runtime_v4b/clinc150/ADB/kir_0.50/seed_123/textoir_outputs/open_intent_detection/ADB_oos_0.5_1.0_bert_123/y_pred.npy,unknown,False
alignment,ADB-external-BERT,external_contract_unaligned,external_backbone,clinc150,0.75,13,external backbone row contract differs; mismatch retained without fair pooling,/home/bo/bo01/llmpy311/artifacts/s2c/external/adb_gpu_runtime_v4b/clinc150/ADB/kir_0.75/seed_13/textoir_outputs/open_intent_detection/ADB_oos_0.75_1.0_bert_13/y_pred.npy,unknown,False
alignment,ADB-external-BERT,external_contract_unaligned,external_backbone,clinc150,0.75,42,external backbone row contract differs; mismatch retained without fair pooling,/home/bo/bo01/llmpy311/artifacts/s2c/external/adb_gpu_runtime_v3/clinc150/ADB/kir_0.75/seed_42/textoir_outputs/open_intent_detection/ADB_oos_0.75_1.0_bert_42/y_pred.npy,unknown,False
alignment,ADB-external-BERT,external_contract_unaligned,external_backbone,clinc150,0.75,87,external backbone row contract differs; mismatch retained without fair pooling,/home/bo/bo01/llmpy311/artifacts/s2c/external/adb_gpu_runtime_v3/clinc150/ADB/kir_0.75/seed_87/textoir_outputs/open_intent_detection/ADB_oos_0.75_1.0_bert_87/y_pred.npy,unknown,False
alignment,ADB-external-BERT,external_contract_unaligned,external_backbone,clinc150,0.75,100,external backbone row contract differs; mismatch retained without fair pooling,/home/bo/bo01/llmpy311/artifacts/s2c/external/adb_gpu_runtime_v3/clinc150/ADB/kir_0.75/seed_100/textoir_outputs/open_intent_detection/ADB_oos_0.75_1.0_bert_100/y_pred.npy,unknown,False
alignment,ADB-external-BERT,external_contract_unaligned,external_backbone,clinc150,0.75,123,external backbone row contract differs; mismatch retained without fair pooling,/home/bo/bo01/llmpy311/artifacts/s2c/external/adb_gpu_runtime_v4b/clinc150/ADB/kir_0.75/seed_123/textoir_outputs/open_intent_detection/ADB_oos_0.75_1.0_bert_123/y_pred.npy,unknown,False
alignment,ADB-external-BERT,external_contract_unaligned,external_backbone,stackoverflow,0.25,13,external backbone row contract differs; mismatch retained without fair pooling,/home/bo/bo01/llmpy311/artifacts/s2c/external/adb_gpu_runtime_v4b/stackoverflow/ADB/kir_0.25/seed_13/textoir_outputs/open_intent_detection/ADB_stackoverflow_0.25_1.0_bert_13/y_pred.npy,unknown,False
alignment,ADB-external-BERT,external_contract_unaligned,external_backbone,stackoverflow,0.25,42,external backbone row contract differs; mismatch retained without fair pooling,/home/bo/bo01/llmpy311/artifacts/s2c/external/adb_gpu_runtime_v3/stackoverflow/ADB/kir_0.25/seed_42/textoir_outputs/open_intent_detection/ADB_stackoverflow_0.25_1.0_bert_42/y_pred.npy,unknown,False
alignment,ADB-external-BERT,external_contract_unaligned,external_backbone,stackoverflow,0.25,87,external backbone row contract differs; mismatch retained without fair pooling,/home/bo/bo01/llmpy311/artifacts/s2c/external/adb_gpu_runtime_v3/stackoverflow/ADB/kir_0.25/seed_87/textoir_outputs/open_intent_detection/ADB_stackoverflow_0.25_1.0_bert_87/y_pred.npy,unknown,False
alignment,ADB-external-BERT,external_contract_unaligned,external_backbone,stackoverflow,0.25,100,external backbone row contract differs; mismatch retained without fair pooling,/home/bo/bo01/llmpy311/artifacts/s2c/external/adb_gpu_runtime_v3/stackoverflow/ADB/kir_0.25/seed_100/textoir_outputs/open_intent_detection/ADB_stackoverflow_0.25_1.0_bert_100/y_pred.npy,unknown,False
alignment,ADB-external-BERT,external_contract_unaligned,external_backbone,stackoverflow,0.25,123,external backbone row contract differs; mismatch retained without fair pooling,/home/bo/bo01/llmpy311/artifacts/s2c/external/adb_gpu_runtime_v4b/stackoverflow/ADB/kir_0.25/seed_123/textoir_outputs/open_intent_detection/ADB_stackoverflow_0.25_1.0_bert_123/y_pred.npy,unknown,False
alignment,ADB-external-BERT,external_contract_unaligned,external_backbone,stackoverflow,0.5,13,external backbone row contract differs; mismatch retained without fair pooling,/home/bo/bo01/llmpy311/artifacts/s2c/external/adb_gpu_runtime_v4b/stackoverflow/ADB/kir_0.50/seed_13/textoir_outputs/open_intent_detection/ADB_stackoverflow_0.5_1.0_bert_13/y_pred.npy,unknown,False
alignment,ADB-external-BERT,external_contract_unaligned,external_backbone,stackoverflow,0.5,42,external backbone row contract differs; mismatch retained without fair pooling,/home/bo/bo01/llmpy311/artifacts/s2c/external/adb_gpu_runtime_v1/stackoverflow/ADB/kir50/seed42/textoir_outputs/open_intent_detection/ADB_stackoverflow_0.5_1.0_bert_42/y_pred.npy,unknown,False
alignment,ADB-external-BERT,external_contract_unaligned,external_backbone,stackoverflow,0.5,87,external backbone row contract differs; mismatch retained without fair pooling,/home/bo/bo01/llmpy311/artifacts/s2c/external/adb_gpu_runtime_v1/stackoverflow/ADB/kir50/seed87/textoir_outputs/open_intent_detection/ADB_stackoverflow_0.5_1.0_bert_87/y_pred.npy,unknown,False
alignment,ADB-external-BERT,external_contract_unaligned,external_backbone,stackoverflow,0.5,100,external backbone row contract differs; mismatch retained without fair pooling,/home/bo/bo01/llmpy311/artifacts/s2c/external/adb_gpu_runtime_v1/stackoverflow/ADB/kir50/seed100/textoir_outputs/open_intent_detection/ADB_stackoverflow_0.5_1.0_bert_100/y_pred.npy,unknown,False
alignment,ADB-external-BERT,external_contract_unaligned,external_backbone,stackoverflow,0.5,123,external backbone row contract differs; mismatch retained without fair pooling,/home/bo/bo01/llmpy311/artifacts/s2c/external/adb_gpu_runtime_v4b/stackoverflow/ADB/kir_0.50/seed_123/textoir_outputs/open_intent_detection/ADB_stackoverflow_0.5_1.0_bert_123/y_pred.npy,unknown,False
alignment,ADB-external-BERT,external_contract_unaligned,external_backbone,stackoverflow,0.75,13,external backbone row contract differs; mismatch retained without fair pooling,/home/bo/bo01/llmpy311/artifacts/s2c/external/adb_gpu_runtime_v4b/stackoverflow/ADB/kir_0.75/seed_13/textoir_outputs/open_intent_detection/ADB_stackoverflow_0.75_1.0_bert_13/y_pred.npy,unknown,False
alignment,ADB-external-BERT,external_contract_unaligned,external_backbone,stackoverflow,0.75,42,external backbone row contract differs; mismatch retained without fair pooling,/home/bo/bo01/llmpy311/artifacts/s2c/external/adb_gpu_runtime_v3/stackoverflow/ADB/kir_0.75/seed_42/textoir_outputs/open_intent_detection/ADB_stackoverflow_0.75_1.0_bert_42/y_pred.npy,unknown,False
alignment,ADB-external-BERT,external_contract_unaligned,external_backbone,stackoverflow,0.75,87,external backbone row contract differs; mismatch retained without fair pooling,/home/bo/bo01/llmpy311/artifacts/s2c/external/adb_gpu_runtime_v3/stackoverflow/ADB/kir_0.75/seed_87/textoir_outputs/open_intent_detection/ADB_stackoverflow_0.75_1.0_bert_87/y_pred.npy,unknown,False
alignment,ADB-external-BERT,external_contract_unaligned,external_backbone,stackoverflow,0.75,100,external backbone row contract differs; mismatch retained without fair pooling,/home/bo/bo01/llmpy311/artifacts/s2c/external/adb_gpu_runtime_v3/stackoverflow/ADB/kir_0.75/seed_100/textoir_outputs/open_intent_detection/ADB_stackoverflow_0.75_1.0_bert_100/y_pred.npy,unknown,False
alignment,ADB-external-BERT,external_contract_unaligned,external_backbone,stackoverflow,0.75,123,external backbone row contract differs; mismatch retained without fair pooling,/home/bo/bo01/llmpy311/artifacts/s2c/external/adb_gpu_runtime_v4b/stackoverflow/ADB/kir_0.75/seed_123/textoir_outputs/open_intent_detection/ADB_stackoverflow_0.75_1.0_bert_123/y_pred.npy,unknown,False
